-DOCSTART- -X- O O
location	O
,	O
work	O
experience	O
,	O
education	O
,	O
skill	O
level	O
,	O
and/or	O
other	O
business	O
and	O
organizational	O
needs	O
.	O
In	O
addition	O
,	O
an	O
annual	O
bonus	O
,	O
incentive	O
bonus	O
and/or	O
restricted	O
stock	O
units	O
may	O
be	O
provided	O
as	O
part	O
of	O
the	O
compensation	O
package	O
.	O
You	O
will	O
also	O
receive	O
a	O
full	O
range	O
of	O
medical	O
,	O
financial	O
,	O
and	O
other	O
benefits	O
as	O
seen	O
below	O
.	O

Medical	O
,	O
Dental	O
,	O
Vision	O
Insurance	O

401k	O
,	O
With	O
Matching	O
Contributions	O

Paid	O
Time	O
Off	O

Health	O
Savings	O
Account	O
(	O
HSA	O
)	O

Flexible	O
Spending	O
Account	O
(	O
FSA	O
)	O

Short	O
-	O
Term	O
/	O
Long	O
-	O
Term	O
Disability	O
Insurance	O

Plus	O
other	O
wellness	O
benefits	O
to	O
include	O
:	O

○	O
Fertility	O

○	O
Mental	O
Health	O

○	O
One	O
Medical	O

○	O
Fringe	O
lifestyle	O
benefits	O
up	O
to	O
$	O
250	O

Join	O
us	O
in	O
making	O
a	O
difference	O
as	O
we	O
build	O
our	O
future	O
and	O
help	O
ensure	O
access	O
to	O
professional	O
legal	O
advice	O
to	O
all	O
!	O
LegalZoom	O
is	O
an	O
equal	O
opportunity	O
employer	O
,	O
dedicated	O
to	O
diversity	O
,	O
equality	O
,	O
and	O
inclusion	O
,	O
and	O
provides	O
equal	O
employment	O
opportunities	O
to	O
all	O
employees	O
and	O
applicants	O
for	O
employment	O
.	O
LegalZoom	O
prohibits	O
discrimination	O
and	O
harassment	O
of	O
any	O
type	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
age	O
,	O
sex	O
,	O
national	O
origin	O
,	O
disability	O
status	O
,	O
genetics	O
,	O
protected	O
veteran	O
status	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
or	O
any	O
other	O
characteristic	O
protected	O
by	O
federal	O
,	O
state	O
or	O
local	O
laws	O
.	O
-DOCSTART- -X- O O
Responsibilities	O

Company	O
Overview	O
:	O

TikTok	B-COMPANY
is	O
the	O
leading	O
destination	O
for	O
short	O
-	O
form	O
mobile	O
video	O
.	O
Our	O
mission	O
is	O
to	O
inspire	O
creativity	O
and	O
bring	O
joy	O
.	O
TikTok	O
has	O
global	O
offices	O
including	O
Los	O
Angeles	O
,	O
New	O
York	O
,	O
London	O
,	O
Paris	O
,	O
Berlin	O
,	O
Dubai	O
,	O
Singapore	O
,	O
Jakarta	O
,	O
Seoul	O
and	O
Tokyo	O
.	O

Why	O
Join	O
Us	O

Creation	O
is	O
the	O
core	O
of	O
TikTok	O
's	O
purpose	O
.	O
Our	O
platform	O
is	O
built	O
to	O
help	O
imaginations	O
thrive	O
.	O
This	O
is	O
doubly	O
true	O
of	O
the	O
teams	O
that	O
make	O
TikTok	O
possible	O
.	O

Together	O
,	O
we	O
inspire	O
creativity	O
and	O
bring	O
joy	O
-	O
a	O
mission	O
we	O
all	O
believe	O
in	O
and	O
aim	O
towards	O
achieving	O
every	O
day	O
.	O

To	O
us	O
,	O
every	O
challenge	O
,	O
no	O
matter	O
how	O
difficult	O
,	O
is	O
an	O
opportunity	O
;	O
to	O
learn	O
,	O
to	O
innovate	O
,	O
and	O
to	O
grow	O
as	O
one	O
team	O
.	O
Status	O
quo	O
?	O
Never	O
.	O
Courage	O
?	O
Always	O
.	O

At	O
TikTok	O
,	O
we	O
create	O
together	O
and	O
grow	O
together	O
.	O
That	O
's	O
how	O
we	O
drive	O
impact	O
-	O
for	O
ourselves	O
,	O
our	O
company	O
,	O
and	O
the	O
communities	O
we	O
serve	O
.	O

Join	O
us	O
.	O

About	O
the	O
Role	O
:	O

The	O
global	O
e	O
-	O
commerce	O
data	B-POSITION
science	I-POSITION
team	O
aims	O
to	O
maximize	O
the	O
efficiency	O
of	O
e	O
-	O
commerce	O
transactions	O
through	O
quantitative	O
techniques	O
such	O
as	O
mathematical	O
statistics	O
and	O
machine	O
learning	O
.	O
At	O
the	O
same	O
time	O
,	O
we	O
are	O
committed	O
to	O
building	O
a	O
more	O
diverse	O
,	O
inclusive	O
,	O
candid	O
and	O
efficient	O
working	O
atmosphere	O
.	O
We	O
sincerely	O
invite	O
excellent	O
data	O
scientists	O
to	O
join	O
us	O
in	O
building	O
a	O
first	O
-	O
class	O
e	O
-	O
commerce	O
platform	O
.	O

What	O
you	O
will	O
do	O
？	O

1	O
.	O
Use	O
causal	B-TECHNICAL_SKILL
inference	I-TECHNICAL_SKILL
,	O
Machine	B-TECHNICAL_SKILL
Learning	I-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
other	O
technologies	O
to	O
actively	O
explore	O
opportunities	O
in	O
traffic	O
,	O
products	O
,	O
operations	O
,	O
strategies	O
,	O
etc	O
.	O
;	O

2	O
.	O
Through	O
keen	O
insight	O
into	O
the	O
business	B-TECHNICAL_SKILL
,	I-TECHNICAL_SKILL
Qualitative	I-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
Quantitative	I-TECHNICAL_SKILL
Analysis	I-TECHNICAL_SKILL
,	O
model	B-TECHNICAL_SKILL
construction	I-TECHNICAL_SKILL
,	O
and	O
experimental	B-TECHNICAL_SKILL
verification	I-TECHNICAL_SKILL
,	O
complete	O
in	O
-	O
depth	O
special	O
project	B-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
and	O
give	O
strategic	O
suggestions	O
;	O

3	O
.	B-NON TECHINICAL SKILL
Efficient	I-NON TECHINICAL SKILL
communication	I-NON TECHINICAL SKILL
with	O
Cross	O
-	O
functional	O
team	O
,	O
promote	O
the	O
implementation	O
of	O
strategy	O
application	O
and	O
continuous	O
optimization	O
.	O

Qualifications	O

Qualifications	O

-	O
Bachelor	B-EDUCATION
degree	I-EDUCATION
or	O
above	O
in	O
computer	B-ACADEMICS
,	O
statistics	B-ACADEMICS
,	O
data	B-ACADEMICS
science	I-ACADEMICS
or	O
related	O
majors	O
,	O
master	B-EDUCATION
's	I-EDUCATION
and	I-EDUCATION
doctoral	I-EDUCATION
are	O
preferred	O
;	O

-	O
Solid	O
foundation	O
in	O
Machine	B-TECHNICAL_SKILL
Learning	I-TECHNICAL_SKILL
and	B-TECHNICAL_SKILL
Statistics	I-TECHNICAL_SKILL
,	O
proficient	O
in	O
SQL	B-TECHNICAL_SKILL
,	O
Python	B-TECHNICAL_SKILL
/R	B-TECHNICAL_SKILL
;	O

-	O
Familiar	O
with	O
e	B-TECHNICAL_SKILL
-	I-TECHNICAL_SKILL
commerce	I-TECHNICAL_SKILL
search	I-TECHNICAL_SKILL
or	I-TECHNICAL_SKILL
recommendation	I-TECHNICAL_SKILL
strategies	I-TECHNICAL_SKILL
,	O
relevant	O
experience	O
is	O
preferred	O
;	O

-	O
Good	B-NON TECHINICAL SKILL
at	I-NON TECHINICAL SKILL
communication	I-NON TECHINICAL SKILL
,	O
proactive	B-NON TECHINICAL SKILL
in	I-NON TECHINICAL SKILL
work	I-NON TECHINICAL SKILL
,	O
have	O
a	B-NON TECHINICAL SKILL
sense	I-NON TECHINICAL SKILL
of	I-NON TECHINICAL SKILL
ownership	I-NON TECHINICAL SKILL
,	O
strong	B-NON TECHINICAL SKILL
sense	I-NON TECHINICAL SKILL
of	I-NON TECHINICAL SKILL
responsibility	I-NON TECHINICAL SKILL
,	O
good	B-NON TECHINICAL SKILL
teamwork	I-NON TECHINICAL SKILL
ability	I-NON TECHINICAL SKILL
and	O
pressure	B-NON TECHINICAL SKILL
bearing	I-NON TECHINICAL SKILL
ability	I-NON TECHINICAL SKILL
;	I-NON TECHINICAL SKILL

-	O
Have	O
strong	B-NON TECHINICAL SKILL
curiosity	I-NON TECHINICAL SKILL
and	O
self	B-NON TECHINICAL SKILL
-	I-NON TECHINICAL SKILL
driving	I-NON TECHINICAL SKILL
force	I-NON TECHINICAL SKILL
,	O
like	O
to	O
accept	O
challenges	O
,	O
Aim	O
for	O
the	O
Highest	O
.	O

[	O
We	O
also	O
hope	O
that	O
you	O
]	O

-	O
Have	O
excellent	B-NON TECHINICAL SKILL
communication	I-NON TECHINICAL SKILL
skills	I-NON TECHINICAL SKILL
,	I-NON TECHINICAL SKILL
an	O
open	B-NON TECHINICAL SKILL
mind	O
,	O
and	O
positive	B-NON TECHINICAL SKILL
critical	O
thinking	O
;	O

-	O
Strong	O
driving	B-NON TECHINICAL SKILL
ability	O
,	O
open	O
and	O
inclusive	O
,	O
with	O
the	O
ability	O
to	O
actively	O
think	O
and	O
explore	O
,	O
with	O
a	O
sense	O
of	O
ownership	O
,	O
and	O
willing	O
to	O
bring	O
positive	O
impact	O
to	O
the	O
team	O
;	O

-	O
When	O
cooperating	O
with	O
XFN	O
,	O
there	O
is	O
no	O
boundary	O
,	O
Always	O
Day	O
1	O
.	O
Hope	O
to	O
promote	O
the	O
change	O
of	O
the	O
e	O
-	O
commerce	O
industry	O
,	O
willing	O
to	O
make	O
complex	O
things	O
bigger	O
and	O
better	O
.	O

TikTok	O
is	O
committed	O
to	O
creating	O
an	O
inclusive	O
space	O
where	O
employees	O
are	O
valued	O
for	O
their	O
skills	O
,	O
experiences	O
,	O
and	O
unique	O
perspectives	O
.	O
Our	O
platform	O
connects	O
people	O
from	O
across	O
the	O
globe	O
and	O
so	O
does	O
our	O
workplace	O
.	O
At	O
TikTok	O
,	O
our	O
mission	O
is	O
to	O
inspire	O
creativity	O
and	O
bring	O
joy	O
.	O
To	O
achieve	O
that	O
goal	O
,	O
we	O
are	O
committed	O
to	O
celebrating	O
our	O
diverse	O
voices	O
and	O
to	O
creating	O
an	O
environment	O
that	O
reflects	O
the	O
many	O
communities	O
we	O
reach	O
.	O
We	O
are	O
passionate	O
about	O
this	O
and	O
hope	O
you	O
are	O
too	O
.	O

TikTok	O
is	O
committed	O
to	O
providing	O
reasonable	O
accommodations	O
in	O
our	O
recruitment	O
processes	O
for	O
candidates	O
with	O
disabilities	O
,	O
pregnancy	O
,	O
sincerely	O
held	O
religious	O
beliefs	O
or	O
other	O
reasons	O
protected	O
by	O
applicable	O
laws	O
.	O
If	O
you	O
need	O
assistance	O
or	O
a	O
reasonable	O
accommodation	O
,	O
please	O
reach	O
out	O
to	O
us	O
at	O
ecommerce.accomodations@tiktok.com	O

Job	O
Information	O
:	O

【	O
For	O
Pay	O
Transparency】Compensation	O
Description	O
(	O
annually	O
)	O

The	O
base	O
salary	O
range	O
for	O
this	O
position	O
in	O
the	O
selected	O
city	O
is	O
$	O
153000	O
-	O
$	O
332000	O
annually	O
.	O

Compensation	O
may	O
vary	O
outside	O
of	O
this	O
range	O
depending	O
on	O
a	O
number	O
of	O
factors	O
,	O
including	O
a	O
candidate	O
’s	O
qualifications	O
,	O
skills	O
,	O
competencies	O
and	O
experience	O
,	O
and	O
location	O
.	O
Base	O
pay	O
is	O
one	O
part	O
of	O
the	O
Total	O
Package	O
that	O
is	O
provided	O
to	O
compensate	O
and	O
recognize	O
employees	O
for	O
their	O
work	O
,	O
and	O
this	O
role	O
may	O
be	O
eligible	O
for	O
additional	O
discretionary	O
bonuses	O
/	O
incentives	O
,	O
and	O
restricted	O
stock	O
units	O
.	O

Our	O
company	O
benefits	O
are	O
designed	O
to	O
convey	O
company	O
culture	O
and	O
values	O
,	O
to	O
create	O
an	O
efficient	O
and	O
inspiring	O
work	O
environment	O
,	O
and	O
to	O
support	O
our	O
employees	O
to	O
give	O
their	O
best	O
in	O
both	O
work	O
and	O
life	O
.	O
We	O
offer	O
the	O
following	O
benefits	O
to	O
eligible	O
employees	O
:	O

We	O
cover	O
100	O
%	O
premium	O
coverage	O
for	O
employee	O
medical	O
insurance	O
,	O
approximately	O
75	O
%	O
premium	O
coverage	O
for	O
dependents	O
and	O
offer	O
a	O
Health	O
Savings	O
Account(HSA	O
)	O
with	O
a	O
company	O
match	O
.	O
As	O
well	O
as	O
Dental	O
,	O
Vision	O
,	O
Short	O
/	O
Long	O
term	O
Disability	O
,	O
Basic	O
Life	O
,	O
Voluntary	O
Life	O
and	O
AD&D	O
insurance	O
plans	O
.	O
In	O
addition	O
to	O
Flexible	O
Spending	O
Account(FSA	O
)	O
Options	O
like	O
Health	O
Care	O
,	O
Limited	O
Purpose	O
and	O
Dependent	O
Care	O
.	O

Our	O
time	O
off	O
and	O
leave	O
plans	O
are	O
:	O
10	O
paid	O
holidays	O
per	O
year	O
plus	O
17	O
days	O
of	O
Paid	O
Personal	O
Time	O
Off	O
(	O
PPTO	O
)	O
(	O
prorated	O
upon	O
hire	O
and	O
increased	O
by	O
tenure	O
)	O
and	O
10	O
paid	O
sick	O
days	O
per	O
year	O
as	O
well	O
as	O
12	O
weeks	O
of	O
paid	O
Parental	O
leave	O
and	O
8	O
weeks	O
of	O
paid	O
Supplemental	O
Disability	O
.	O

We	O
also	O
provide	O
generous	O
benefits	O
like	O
mental	O
and	O
emotional	O
health	O
benefits	O
through	O
our	O
EAP	O
and	O
Lyra	O
.	O
A	O
401	O
K	O
company	O
match	O
,	O
gym	O
and	O
cellphone	O
service	O
reimbursements	O
.	O
The	O
Company	O
reserves	O
the	O
right	O
to	O
modify	O
or	O
change	O
these	O
benefits	O
programs	O
at	O
any	O
time	O
,	O
with	O
or	O
without	O
notice	O
.	O
-DOCSTART- -X- O O
Job	O
Description	O

LeadStack	B-COMPANY
Inc.	I-COMPANY
is	O
an	O
award	O
-	O
winning	O
,	O
one	O
of	O
the	O
nation	O
's	O
fastest	O
-	O
growing	O
,	O
certified	O
minority	O
-	O
owned	O
(	O
MBE	O
)	O
staffing	O
services	O
provider	O
of	O
contingent	O
workforce	O
.	O
As	O
a	O
recognized	O
industry	O
leader	O
in	O
contingent	O
workforce	O
solutions	O
and	O
Certified	O
as	O
a	O
Great	O
Place	O
to	O
Work	O
,	O
we	O
're	O
proud	O
to	O
partner	O
with	O
some	O
of	O
the	O
most	O
admired	O
Fortune	O
500	O
brands	O
in	O
the	O
world	O
.	O

Job	O
Title	O
:	O
Data	B-POSITION
Scientist	I-POSITION

Location	O
:	O
Hybrid	O
-	O
West	O
Sacramento	O
,	O
CA	O
95691	O
(	O
3	O
Days	O
onsite	O
in	O
a	O
Week	O
)	O

Duration	O
:	O
9	O
+	O
months	O
(	O
possibility	O
to	O
extend	O
)	O

Pay	O
Rate	O
:	O
$	O
45-$55	O
/	O
hr	O
.	O
on	O
W2	O

Job	O
ID	O
:	O
23	O
-	O
02197	O

Job	O
Responsibilities	O
:	O

The	O
Data	B-POSITION
Scientist	I-POSITION
will	O
be	O
responsible	O
for	O
data	O
analytics	O
processes	O
and	O
results	O
for	O
the	O
Platform	O
R&D	O
team	O
.	O

This	O
position	O
will	O
be	O
a	O
contributor	O
on	O
the	O
team	O
responsible	O
for	O
:	O

Identifying	O
customer	O
populations	O
and	O
key	O
data	O
elements	O
in	O
support	O
of	O
data	O
enrichment	O
and	O
analysis	O
input	O

Define	O
and	O
build	O
data	O
repositories	O
to	O
support	O
long	O
-	O
term	O
analytics	O
needs	O
and	O
centralize	O
commonly	O
referenced	O
data	O
.	O

Identifying	O
data	O
sources	O
and	O
data	O
gaps	O

Perform	O
analytics	O
required	O
to	O
support	O
various	O
projects	O
or	O
information	O
requests	O
.	O

Identify	O
requirement	O
for	O
and	O
work	O
with	O
teams	O
to	O
build	O
reports	O
to	O
support	O
ongoing	O
information	O
needs	O
relative	O
to	O
Beckman	O
Coulter	O
processes	O
and	O
controls	O
.	O

Defining	O
and	O
executing	O
queries	O
or	O
logic	O
to	O
retrieve	O
data	O
from	O
various	O
sources	O
within	O
and	O
possibly	O
outside	O
of	O
Beckman	O
Coulter	O

Analyzing	O
data	O
and	O
creating	O
summaries	O
in	O
MS	O
Word	O
or	O
PowerPoint	O
for	O
engineering	O
lead	O
review	O
and	O
communication	O

Required	O
Qualifications	O

Bachelor	B-EDUCATION
’s	I-EDUCATION
degree	I-EDUCATION
in	O
a	O
quantitative	O
field	O
such	O
as	B-ACADEMICS
applied	I-ACADEMICS
math	I-ACADEMICS
,	O
statistics	B-ACADEMICS
,	O
engineering	B-ACADEMICS
,	O
physics	B-ACADEMICS
,	O
accounting	B-ACADEMICS
,	O
finance	B-ACADEMICS
,	O
economics	B-ACADEMICS
,	O
econometrics	B-ACADEMICS
,	O
computer	B-ACADEMICS
sciences	I-ACADEMICS
,	O
or	O
business	B-ACADEMICS
AND	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	I-EXPERIENCE
experience	O
in	O
one	O
or	O
a	O
combination	O
of	O
the	O
following	O
:	O
reporting	B-TECHNICAL_SKILL
,	O
analytics	B-TECHNICAL_SKILL
,	O
or	O
modeling	B-TECHNICAL_SKILL
.	O

Desired	O
Qualifications	O

SQL	B-TECHNICAL_SKILL
and	O
R	B-TECHNICAL_SKILL
programming	O
experience	O

Statistical	B-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
experience	O
(	O
regression	B-TECHNICAL_SKILL
,	O
correlation	B-TECHNICAL_SKILL
,	O
variability	B-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
)	O

Ability	O
to	O
manage	O
multiple	O
and	O
competing	O
priorities	O
.	O

Ability	O
to	O
work	B-NON TECHINICAL SKILL
independently	I-NON TECHINICAL SKILL
.	O

Excellent	B-NON TECHINICAL SKILL
verbal	I-NON TECHINICAL SKILL
,	O
written	B-NON TECHINICAL SKILL
,	O
and	O
interpersonal	B-NON TECHINICAL SKILL
communication	I-NON TECHINICAL SKILL
skills	I-NON TECHINICAL SKILL
.	O

Extensive	O
knowledge	O
and	O
understanding	O
of	O
research	B-TECHNICAL_SKILL
and	O
analysis	O
.	O

Strong	O
analytical	O
skills	O
with	O
high	O
attention	O
to	O
detail	O
and	O
accuracy	O

Other	O
Desired	O
Qualifications	O

1	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
’	I-EXPERIENCE
experience	I-EXPERIENCE
in	O
performing	O
in	O
a	O
data	O
science	O
role	O
within	O
analytics	O
teams	O
.	O

Experience	O
implementing	O
and	O
defining	O
process	O
to	O
support	O
data	B-TECHNICAL_SKILL
analytics	I-TECHNICAL_SKILL
and	O
result	O
communication	O
.	O

Experience	O
building	O
and	O
retaining	O
documentation	O
to	O
track	O
analysis	O
results	O
and	O
logic	O
.	O

Experience	O
working	O
with	O
multiple	O
database	O
solutions	O
and	O
retrieving	O
and	O
consolidating	O
data	O
from	O
disparate	O
information	O
sources	O
.	O

Experience	O
as	O
data	O
scientist	O
in	O
the	O
medical	O
laboratory	O
instrumentation	O
line	O
of	O
business	O
.	O

If	O
interested	O
,	O
please	O
share	O
your	O
updated	O
resume	O
and	O
the	O
best	O
time	O
and	O
number	O
to	O
connect	O
over	O
the	O
phone	O
.	O
In	O
case	O
you	O
are	O
not	O
available	O
/	O
interested	O
,	O
will	O
appreciate	O
if	O
you	O
can	O
share	O
it	O
with	O
your	O
friends	O
/	O
network	O
.	O
Your	O
referrals	O
are	O
appreciated	O
!	O

To	O
know	O
more	O
about	O
current	O
opportunities	O
at	O
LeadStack	O
,	O
please	O
visit	O
us	O
on	O
https://leadstackinc.com/careers/	O

Should	O
you	O
have	O
any	O
questions	O
,	O
feel	O
free	O
to	O
call	O
me	O
at	O
628.210.3003	O
or	O
send	O
an	O
email	O
on	O
nikhil.saxena@leadstackinc.com	O

Best	O
,	O

Nikhil	O
Kumar	O
Saxena	O
-DOCSTART- -X- O O
We	O
have	O
an	O
exciting	O
opportunity	O
available	O
for	O
a	B-POSITION
Data	I-POSITION
Scientist	I-POSITION
in	O
the	O
field	O
of	O
influencer	O
marketing	O
and	O
analytics	O
.	O
This	O
is	O
a	O
full	O
-	O
time	O
position	O
with	O
a	O
fast	O
-	O
growing	O
and	O
profitable	O
startup	O
company	O
.	O
This	O
company	O
provides	O
an	O
influencer	O
relationship	O
management	O
platform	O
and	O
full	O
-	O
service	O
agency	O
for	O
clients	O
ranging	O
from	O
world	O
-	O
class	O
brands	O
to	O
fast	O
-	O
growing	O
startups	O
.	O

As	O
a	O
Data	O
Scientist	O
at	O
this	O
company	O
,	O
you	O
'll	O
have	O
the	O
chance	O
to	O
work	O
with	O
a	O
talented	O
team	O
and	O
enhance	O
the	O
vast	O
dataset	O
of	O
social	O
network	O
profiles	O
and	O
content	O
.	O
We	O
prioritize	O
collaboration	O
and	O
rapid	O
iterations	O
,	O
utilizing	O
agile	O
methodologies	O
and	O
modern	O
tools	O
like	O
Github	O
,	O
Slack	O
,	O
Jira	O
,	O
and	O
Invision	O
.	O
You	O
will	O
contribute	O
to	O
the	O
development	O
of	O
data	O
analytics	O
models	O
for	O
various	O
social	O
media	O
platforms	O
and	O
leverage	O
machine	O
learning	O
algorithms	O
to	O
enhance	O
data	O
around	O
influencers	O
and	O
content	O
.	O
We	O
're	O
looking	O
for	O
a	O
candidate	O
who	O
has	O
a	O
strong	O
background	O
in	O
data	B-TECHNICAL_SKILL
analytics	I-TECHNICAL_SKILL
,	O
advanced	B-TECHNICAL_SKILL
SQL	I-TECHNICAL_SKILL
knowledge	O
,	O
and	O
experience	O
with	O
scripting	O
languages	O
like	O
Python	B-TECHNICAL_SKILL
.	O
This	O
is	O
an	O
opportunity	O
to	O
work	O
on	O
cutting	O
-	O
edge	O
technologies	O
and	O
make	O
a	O
significant	O
impact	O
in	O
the	O
influencer	O
marketing	O
industry	O
.	O

Required	O
Skills	O
&	O
Experience	O

MS	B-EDUCATION
or	O
Ph.D.	B-EDUCATION
in	O
Computer	B-ACADEMICS
Science	I-ACADEMICS
,	O
Statistics	B-ACADEMICS
,	O
Data	B-ACADEMICS
Analytics	I-ACADEMICS
,	O
Information	B-ACADEMICS
Systems	O
,	O
or	O
related	O
quantitative	B-ACADEMICS
field	I-ACADEMICS
.	O

3	B-EXPERIENCE
-	I-EXPERIENCE
5	I-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
in	O
a	O
Data	O
Analyst	O
/	O
Data	O
Scientist	O
role	O
.	O

Advanced	B-TECHNICAL_SKILL
SQL	I-TECHNICAL_SKILL
knowledge	O
and	O
experience	O
with	O
relational	B-TECHNICAL_SKILL
databases	I-TECHNICAL_SKILL
.	O

Strong	B-TECHNICAL_SKILL
analytic	I-TECHNICAL_SKILL
skills	O
for	O
manipulating	O
and	O
extracting	B-TECHNICAL_SKILL
insights	I-TECHNICAL_SKILL
from	O
large	O
datasets	O
.	O

2	B-EXPERIENCE
+	I-EXPERIENCE
years	O
of	O
experience	O
with	O
scripting	O
languages	O
like	O
Python	O
(	O
or	O
Ruby	O
)	O
.	O

Desired	O
Skills	O
&	O
Experience	O

Knowledge	O
of	O
other	O
languages	O
such	O
as	O
Java	B-TECHNICAL_SKILL
,	O
R	B-TECHNICAL_SKILL
,	O
Perl	B-TECHNICAL_SKILL
,	O
PHP	B-TECHNICAL_SKILL
,	O
and	O
shell	B-TECHNICAL_SKILL
scripts	O
.	O

Proven	O
ability	O
to	O
translate	O
insights	O
into	O
business	O
recommendations	O
.	O

Bonus	O
:	O
Experience	O
with	O
machine	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
.	O

Bonus	O
:	O
Knowledge	O
of	O
Ruby	B-TECHNICAL_SKILL
on	I-TECHNICAL_SKILL
Rails	O
.	O

Bonus	O
:	O
Experience	O
with	O
filesystems	B-TECHNICAL_SKILL
,	O
server	B-TECHNICAL_SKILL
architectures	I-TECHNICAL_SKILL
,	O
and	O
distributed	B-TECHNICAL_SKILL
systems	O
.	O

Bonus	O
:	O
Experience	O
with	O
AWS	B-TECHNICAL_SKILL
.	O

The	O
Offer	O

Medical	O
,	O
Dental	O
,	O
and	O
Vision	O
Insurance	O

401k	O
matching	O

Annual	O
Bonus	O

Paid	O
Time	O
Off	O

Paid	O
Sick	O
Time	O

Applicants	O
must	O
be	O
currently	O
authorized	O
to	O
work	O
in	O
the	O
US	O
on	O
a	O
full	O
-	O
time	O
basis	O
now	O
and	O
in	O
the	O
future	O
.	O

Posted	O
By	O
:	O
Cassi	O
Benson	O
-DOCSTART- -X- O O
Want	O
to	O
learn	O
more	O
about	O
this	O
role	O
and	O
Jobot	O
?	O
Click	O
our	O
Jobot	O
logo	O
and	O
follow	O
our	O
LinkedIn	O
page	O
!	O

Job	O
details	O

Quantitative	B-POSITION
Trader/	I-POSITION
Developer	O
with	O
High	O
Frequency	O
Crypto	O
Trading	O
Firm	O
(	O
500k+	O
base	O
and	O
bonus	O
)	O
SF	O
ONSITE	O

This	O
Jobot	O
Job	O
is	O
hosted	O
by	O
Oliver	O
Belkin	O

Are	O
you	O
a	O
fit	O
?	O
Easy	O
Apply	O
now	O
by	O
clicking	O
the	O
"	O
Easy	O
Apply	O
"	O
button	O
and	O
sending	O
us	O
your	O
resume	O
.	O

Salary	O
$	O
200,000	O
-	O
$	O
550,000	O
per	O
year	O

A	O
Bit	O
About	O
Us	O

We	O
're	O
an	O
SF	O
based	O
high	O
frequency	O
cryptocurrency	O
trading	O
firm	O
,	O
trading	O
billions	O
of	O
dollars	O
in	O
assets	O
daily	O
.	O
We	O
're	O
looking	O
for	O
an	O
experience	O
Quantitative	O
Trader/	O
Developer	O
to	O
join	O
out	O
small	O
team	O
.	O
Must	O
be	O
based	O
in	O
SF	O
or	O
willing	O
to	O
relocate	O
.	O

Why	O
join	O
us	O
?	O

You	O
'll	O
have	O
the	O
ability	O
to	O
work	O
with	O
some	O
of	O
the	O
brightest	O
and	O
most	O
intelligent	O
individuals	O
within	O
this	O
space	O
.	O
Not	O
to	O
mention	O
to	O
pay	O
above	O
market	O
base	O
+	O
annual	O
bonus	O
.	O
We	O
're	O
only	O
considering	O
individuals	O
with	O
strong	O
high	O
frequency	O
trading	O
experience	O
and	O
those	O
that	O
are	O
local	O
to	O
SF	O
or	O
willing	O
to	O
relocate	O
.	O

Job	O
Details	O

Job	O
Details	O

We	O
are	O
seeking	O
an	O
experienced	O
,	O
dynamic	O
,	O
and	O
innovative	O
Quantitative	O
Trader	O
/	O
Developer	O
to	O
join	O
our	O
team	O
.	O
This	O
role	O
is	O
a	O
unique	O
opportunity	O
to	O
become	O
a	O
key	O
player	O
in	O
the	O
technology	O
industry	O
,	O
where	O
you	O
will	O
be	O
responsible	O
for	O
developing	O
and	O
implementing	O
high	O
-	O
frequency	O
trading	O
algorithms	O
.	O
This	O
role	O
requires	O
a	O
unique	O
blend	O
of	O
skills	O
in	O
Python	B-TECHNICAL_SKILL
,	O
live	B-TECHNICAL_SKILL
trading	I-TECHNICAL_SKILL
systems	I-TECHNICAL_SKILL
,	O
financial	B-TECHNICAL_SKILL
modeling	I-TECHNICAL_SKILL
,	O
statistics	B-TECHNICAL_SKILL
,	O
and	O
data	B-TECHNICAL_SKILL
analytics	I-TECHNICAL_SKILL
for	O
development	O
.	O
The	O
successful	O
candidate	O
will	O
be	O
responsible	O
for	O
creating	O
and	O
implementing	O
new	O
features	O
into	O
trading	B-TECHNICAL_SKILL
algorithms	I-TECHNICAL_SKILL
,	O
and	O
using	O
their	O
research	B-TECHNICAL_SKILL
and	B-TECHNICAL_SKILL
data	I-TECHNICAL_SKILL
analytics	I-TECHNICAL_SKILL
skills	O
to	O
drive	O
development	O
.	O
This	O
position	O
requires	O
a	O
minimum	O
of	O
4	B-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
.	O

Responsibilities	O

Develop	O
and	O
implement	O
high	O
-	O
